"","ID","Media.App.Media...Media...Publisher.ID","Total.Likes","Total.Views","Price","Total.Interactions","Total.Reach","Publisher.Price","Media.Plan.Price","Has.Paid.Partnership","Media.App.Media.Plan...Media.Plan...Content.Type","Media.App.Media.Plan...Media.Plan...Campaign.Type","Media.App.Media.Plan...Media.Plan...Is.Vip","Media.App.Media.Category...Media.Category...ID","Media.App.Media...Media...Is.Influencer","Media.App.Media...Media...Is.Private","Media.App.Media...Media...Is.Celebrity","Media.App.Media.Category...Media.Category...Title"
"63080",1288596,41415,186,382,100000,189,0,100000,1e+05,"False","POST","REACH","False",58,"False","False","False","Fun"
"11272",2662580,14769,3,0,3000000,3,4347,2700000,3e+06,"False","POST","INFLUENCE","False",86,"True","False","False","Medical"
"11273",2662580,14769,3,0,3000000,3,4347,2700000,3e+06,"False","POST","INFLUENCE","False",77,"True","False","False","Makeup"
"9587",2855577,12716,259,0,650000,261,6839,585000,650000,"False","POST","REACH","False",95,"True","False","False","Family"
"9588",2855577,12716,259,0,650000,261,6839,585000,650000,"False","POST","REACH","False",67,"True","False","False","Modelling"
"12501",509482,12716,1132,5642,500000,1140,12222,500000,5e+05,"False","POST","REACH","False",95,"True","False","False","Family"
"12502",509482,12716,1132,5642,500000,1140,12222,500000,5e+05,"False","POST","REACH","False",67,"True","False","False","Modelling"
"26167",27623,12716,2269,8302,550000,0,22070,550000,NA,"False","POST","INFLUENCE","False",95,"True","False","False","Family"
"26168",27623,12716,2269,8302,550000,0,22070,550000,NA,"False","POST","INFLUENCE","False",67,"True","False","False","Modelling"
"29858",1708847,12716,1363,4342,1500000,1378,35092,1500000,1500000,"False","POST","REACH","False",57,"True","False","False","Lifestyle"
"32765",2709193,12716,1785,0,2500000,1899,39979,2250000,2500000,"False","POST","REACH","False",57,"True","False","False","Lifestyle"
"35064",2988290,12716,1000,0,2900000,1012,30600,2500000,2900000,"False","POST","REACH","False",57,"True","False","False","Lifestyle"
"54247",61873,12716,1207,4563,450000,0,12718,450000,450000,"False","POST","REACH","False",95,"True","False","False","Family"
"54248",61873,12716,1207,4563,450000,0,12718,450000,450000,"False","POST","REACH","False",67,"True","False","False","Modelling"
"69547",32427,12716,1166,0,400000,0,10327,400000,4e+05,"False","POST","REACH","False",95,"True","False","False","Family"
"69548",32427,12716,1166,0,400000,0,10327,400000,4e+05,"False","POST","REACH","False",67,"True","False","False","Modelling"
"107171",2489526,12716,8531,0,2500000,8594,22675,2500000,2500000,"False","POST","REACH","False",57,"True","False","False","Lifestyle"
"115682",2967933,12716,3,0,5500000,37,19518,5500000,8200000,"False","POST","INFLUENCE","False",57,"True","False","False","Lifestyle"
"30123",2943041,5199,6374,0,5000000,8196,146494,5000000,5e+06,"False","POST","INFLUENCE","False",58,"True","False","False","Fun"
"4167",2556050,43501,303,0,90000,353,6107,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"31962",2050202,43501,119,0,70000,527,6293,70000,70000,"False","POST","REACH","False",100,"False","False","False","Games"
"42312",2576929,43501,36,0,50000,45,580,50000,50000,"False","POST","REACH","False",100,"False","False","False","Games"
"56368",2556054,43501,33,0,50000,34,476,50000,50000,"False","POST","REACH","False",100,"False","False","False","Games"
"59020",1872967,43501,54,396,70000,174,3412,70000,70000,"False","POST","REACH","False",100,"False","False","False","Games"
"66338",2609259,43501,16,0,50000,17,360,50000,50000,"False","POST","REACH","False",100,"False","False","False","Games"
"72334",2506180,43501,46,0,90000,51,1408,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"83470",2529065,43501,55,0,50000,58,1209,50000,50000,"False","POST","REACH","False",100,"False","False","False","Games"
"96850",2398016,43501,1160,0,90000,2149,11682,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"2723",2556045,77039,145,0,60000,332,4844,60000,60000,"False","POST","REACH","False",100,"False","False","False","Games"
"3970",2750318,77039,45,0,90000,103,2029,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"6688",1061861,77039,479,0,60000,128,10606,60000,60000,"False","POST","REACH","False",100,"False","False","False","Games"
"7662",2410088,77039,80,0,60000,80,2310,60000,60000,"False","POST","REACH","False",100,"False","False","False","Games"
"18979",1542351,77039,482,4101,60000,606,0,60000,60000,"False","POST","REACH","False",100,"False","False","False","Games"
"19668",2884059,77039,20,0,90000,27,2037,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"24872",509466,77039,189,1548,60000,203,5512,60000,60000,"False","POST","REACH","False",100,"False","False","False","Games"
"25198",2234723,77039,76,737,60000,78,4869,60000,60000,"False","POST","REACH","False",100,"False","False","False","Games"
"26524",2988052,77039,115,0,90000,155,5133,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"32155",2706529,77039,72,0,90000,102,2325,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"32612",2038713,77039,37,0,60000,92,4267,60000,60000,"False","POST","REACH","False",100,"False","False","False","Games"
"37559",2768269,77039,53,0,90000,57,2340,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"38164",2718369,77039,52,0,90000,55,1663,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"41692",2529106,77039,81,0,60000,90,3362,60000,60000,"False","POST","REACH","False",100,"False","False","False","Games"
"57059",2939184,77039,32,0,90000,35,1019,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"83245",2528758,77039,37,0,60000,41,2044,60000,60000,"False","POST","REACH","False",100,"False","False","False","Games"
"90724",2398012,77039,574,0,60000,1002,12423,60000,60000,"False","POST","REACH","False",100,"False","False","False","Games"
"108569",2609254,77039,81,0,90000,83,2966,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"114143",2949109,77039,52,0,90000,53,1370,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"114976",2926730,77039,38,0,90000,43,4487,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"2548",2548873,61524,309,0,165000,330,40098,165000,165000,"False","POST","REACH","False",100,"False","False","False","Games"
"15710",2839738,61524,111,0,230000,113,5587,230000,230000,"False","POST","REACH","False",100,"False","False","False","Games"
"26973",2925607,61524,238,0,230000,274,7011,230000,230000,"False","POST","REACH","False",100,"False","False","False","Games"
"31571",2705557,61524,162,0,180000,173,3415,180000,180000,"False","POST","REACH","False",100,"False","False","False","Games"
"34311",1859067,61524,258,2676,72884,312,7368,35500,9892,"True","POST","REACH","False",100,"False","False","False","Games"
"36239",2715062,61524,140,0,180000,140,3630,180000,180000,"False","POST","REACH","False",100,"False","False","False","Games"
"64189",2646192,61524,4,0,180000,7,8135,180000,180000,"False","POST","REACH","False",100,"False","False","False","Games"
"71365",2768273,61524,129,0,190000,148,4075,190000,190000,"False","POST","REACH","False",100,"False","False","False","Games"
"96851",2398017,61524,1620,0,150000,1645,18172,150000,150000,"False","POST","REACH","False",100,"False","False","False","Games"
"109542",2908180,61524,92,0,230000,92,1860,230000,230000,"False","POST","REACH","False",100,"False","False","False","Games"
"7379",1985377,30484,17,0,6772,21,2805,15000,2526,"False","POST","REACH","False",100,"False","False","False","Games"
"21181",1565878,30484,66,0,23760,71,2376,13500,10000,"False","POST","REACH","False",100,"False","False","False","Games"
"90217",1551232,30484,86,0,13214,93,3235,18000,4085,"False","POST","REACH","False",100,"False","False","False","Games"
"2458",2548872,29830,308,0,120000,327,5211,120000,120000,"False","POST","REACH","False",100,"False","False","False","Games"
"4880",2556053,29830,276,0,140000,320,6900,140000,140000,"False","POST","REACH","False",100,"False","False","False","Games"
"8545",1980924,29830,242,0,120000,319,5711,120000,120000,"False","POST","REACH","False",100,"False","False","False","Games"
"16111",1061854,29830,756,0,120000,398,0,120000,120000,"False","POST","REACH","False",100,"False","False","False","Games"
"28814",2925612,29830,205,0,140000,272,8427,140000,140000,"False","POST","REACH","False",100,"False","False","False","Games"
"36531",2234739,29830,110,581,120000,113,2757,120000,120000,"False","POST","REACH","False",100,"False","False","False","Games"
"61421",509486,29830,136,817,120000,3,0,120000,120000,"False","POST","REACH","False",100,"False","False","False","Games"
"72332",2506182,29830,73,0,140000,79,1808,140000,140000,"False","POST","REACH","False",100,"False","False","False","Games"
"72527",2768274,29830,47,0,140000,53,1632,140000,140000,"False","POST","REACH","False",100,"False","False","False","Games"
"78673",2050196,29830,236,0,120000,297,6060,120000,120000,"False","POST","REACH","False",100,"False","False","False","Games"
"114111",2949111,29830,58,0,140000,58,1347,140000,140000,"False","POST","REACH","False",100,"False","False","False","Games"
"79228",2235166,69061,154,0,50000,154,2192,50000,50000,"False","POST","REACH","False",100,"False","False","False","Games"
"8921",2556052,57163,78,0,40000,81,2846,40000,40000,"False","POST","REACH","False",100,"False","False","False","Games"
"66750",1880923,57163,199,0,30000,258,3255,30000,30000,"False","POST","REACH","False",100,"False","False","False","Games"
"76327",2050211,57163,71,0,40000,92,1485,40000,40000,"False","POST","REACH","False",100,"False","False","False","Games"
"76773",1980931,57163,89,0,30000,178,3090,30000,30000,"False","POST","REACH","False",100,"False","False","False","Games"
"82327",2038715,57163,23,0,30000,27,1051,30000,30000,"False","POST","REACH","False",100,"False","False","False","Games"
"90727",2398018,57163,76,0,40000,77,1265,40000,40000,"False","POST","REACH","False",100,"False","False","False","Games"
"43543",2768267,56112,102,0,70000,102,2594,70000,70000,"False","POST","REACH","False",100,"False","False","False","Games"
"83596",2250851,56112,85,1745,70000,86,5115,70000,70000,"False","POST","REACH","False",100,"False","False","False","Games"
"102675",2863177,56112,14,0,70000,14,2496,70000,70000,"False","POST","REACH","False",100,"False","False","False","Games"
"17112",2983488,61535,30,0,90000,31,627,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"26552",2926751,61535,39,0,90000,40,744,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"38163",2718372,61535,60,0,90000,61,1133,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"110421",2900344,61535,60,0,90000,61,1216,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"112651",2939195,61535,36,0,90000,38,756,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"3591",2785628,19139,3,0,90000,69,4003,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"4075",2748137,19139,3,0,90000,9,1791,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"4616",2369570,19139,272,2468,40450,329,4211,24500,9606,"False","POST","REACH","False",100,"False","False","False","Games"
"7582",2753762,19139,3,0,90000,5,1850,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"9746",1624099,19139,51,0,75000,51,2118,75000,75000,"False","POST","REACH","False",100,"False","False","False","Games"
"10383",1920693,19139,3,0,30053,46,3423,20000,8780,"False","POST","REACH","False",100,"False","False","False","Games"
"13148",2681675,19139,3,0,90000,176,2249,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"13640",740620,19139,143,636,18000,153,2046,12000,9000,"False","POST","REACH","False",100,"False","False","False","Games"
"13998",508820,19139,1538,0,108000,2395,13556,79000,8000,"False","POST","REACH","False",100,"False","False","False","Games"
"15173",2839732,19139,3,0,90000,5,1691,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"19115",2165949,19139,3,0,75000,8,1637,75000,75000,"False","POST","REACH","False",100,"False","False","False","Games"
"22058",175514,19139,224,0,50000,0,2369,50000,50000,"False","POST","REACH","False",100,"False","False","False","Games"
"22154",2795058,19139,3,0,90000,52,3314,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"23742",2698531,19139,3,0,90000,22,3466,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"25168",2855465,19139,3,0,25353,14,2732,13000,11349,"False","POST","REACH","False",100,"False","False","False","Games"
"26403",2926729,19139,3,0,90000,73,1182,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"27873",2701301,19139,3,0,90000,5,1951,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"33350",2127088,19139,3,0,75000,30,3386,75000,75000,"False","POST","REACH","False",100,"False","False","False","Games"
"35023",2700662,19139,3,0,36050,15,2884,17000,12500,"False","POST","REACH","False",100,"False","False","False","Games"
"38165",2718367,19139,3,0,90000,138,20169,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"43545",2768266,19139,3,0,90000,7,2243,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"50075",2335410,19139,389,3379,66522,501,6089,35500,10925,"False","POST","REACH","False",100,"False","False","False","Games"
"51265",2737308,19139,3,0,90000,11,1593,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"55023",2556034,19139,3,0,75000,6,1388,75000,75000,"False","POST","REACH","False",100,"False","False","False","Games"
"57058",2939183,19139,3,0,90000,52,797,90000,90000,"False","POST","REACH","False",100,"False","False","False","Games"
"57568",2896047,19139,3,0,28662,21,3941,23000,7273,"False","POST","REACH","False",100,"False","False","False","Games"
